121;155;126;34
126;160;126;34
126;160;122;34
139;173;126;34
126;160;122;34
122;156;122;34
134;168;130;34
126;160;126;34
126;160;126;34
126;160;122;34
126;160;135;34
126;160;126;34
122;156;122;34
126;160;122;34
126;160;122;34
126;160;121;34
121;155;121;34
126;160;122;34
126;160;126;34
126;160;121;34
126;160;122;34
126;160;122;34
126;160;122;34
126;160;130;34
134;168;126;34
126;160;122;34
121;156;122;35
121;156;126;35
121;156;126;35
122;159;134;37
122;159;121;37
126;163;122;37
122;159;126;37
122;159;122;37
126;163;122;37
135;172;122;37
126;163;126;37
122;159;121;37
126;163;126;37
126;163;121;37
126;163;138;37
122;159;121;37
126;163;121;37
126;163;121;37
126;163;126;37
122;159;131;37
131;168;126;37
122;159;126;37
126;163;126;37
131;168;121;37
126;164;126;38
134;172;122;38
126;164;122;38
122;160;122;38
126;164;126;38
121;159;122;38
126;164;134;38
126;164;122;38
126;164;126;38
126;164;122;38
126;164;126;38
126;164;126;38
122;160;122;38
126;164;126;38
130;168;126;38
126;164;130;38
126;164;131;38
121;159;121;38
126;164;126;38
126;164;126;38
122;160;122;38
126;164;126;38
126;164;121;38
126;164;122;38
122;160;122;38
122;160;122;38
126;164;126;38
126;164;126;38
126;164;130;38
122;160;126;38
126;164;122;38
126;164;126;38
122;160;126;38
122;160;122;38
126;164;143;38
126;164;126;38
122;160;122;38
126;164;126;38
122;160;126;38
126;164;126;38
126;164;126;38
126;164;126;38
126;164;121;38
126;164;126;38
130;168;126;38
126;164;126;38
126;164;122;38
126;164;122;38
126;164;122;38
122;160;122;38
126;164;126;38
126;164;126;38
126;164;122;38
126;164;126;38
126;164;134;38
126;164;122;38
126;164;121;38
122;160;122;38
126;164;177;38
126;164;135;38
126;164;122;38
122;160;134;38
126;164;135;38
126;164;122;38
126;164;131;38
126;164;134;38
122;160;122;38
121;160;122;39
121;160;126;39
121;160;122;39
121;160;126;39
122;163;126;41
122;163;143;41
122;163;126;41
122;163;130;41
122;163;122;41
122;163;126;41
122;163;126;41
131;172;126;41
126;168;130;42
126;168;122;42
126;168;130;42
126;168;126;42
126;168;126;42
126;168;126;42
126;168;126;42
126;168;126;42
122;164;135;42
122;164;126;42
126;168;122;42
126;168;126;42
126;168;126;42
126;168;130;42
126;168;139;42
126;168;122;42
126;168;126;42
122;164;126;42
122;164;122;42
126;168;122;42
126;168;126;42
126;168;126;42
122;164;122;42
122;164;126;42
126;168;122;42
126;168;126;42
126;168;122;42
134;176;121;42
126;168;126;42
126;168;126;42
122;164;126;42
121;163;134;42
126;168;126;42
122;164;122;42
126;168;126;42
126;168;126;42
126;168;122;42
126;168;126;42
126;168;126;42
126;168;139;42
126;168;122;42
122;164;126;42
126;168;126;42
126;168;126;42
134;176;121;42
126;168;126;42
126;168;126;42
126;168;122;42
126;168;122;42
126;168;172;42
126;168;126;42
126;168;134;42
126;168;126;42
126;168;139;42
122;164;126;42
126;168;126;42
126;168;134;42
122;164;126;42
126;168;130;42
126;168;126;42
130;172;126;42
126;168;126;42
126;168;122;42
122;164;126;42
126;168;126;42
121;163;126;42
126;168;126;42
134;176;126;42
126;168;172;42
126;168;122;42
126;168;122;42
122;164;126;42
126;168;126;42
122;164;122;42
126;168;122;42
126;168;122;42
126;168;126;42
122;164;122;42
126;168;126;42
122;164;122;42
126;168;134;42
122;164;122;42
126;168;126;42
126;168;134;42
126;168;126;42
122;164;138;42
126;168;122;42
126;168;126;42
122;164;138;42
126;168;122;42
122;164;122;42
126;168;138;42
126;168;130;42
126;168;122;42
126;168;126;42
122;164;131;42
126;168;126;42
126;168;126;42
126;168;122;42
126;168;122;42
134;176;126;42
126;168;126;42
122;164;122;42
126;168;126;42
122;164;122;42
122;164;122;42
122;164;122;42
126;168;126;42
126;168;126;42
126;168;122;42
126;168;126;42
126;168;122;42
122;164;122;42
121;164;122;43
121;164;121;43
121;164;122;43
130;173;121;43
121;164;135;43
130;173;126;43
121;164;126;43
121;164;130;43
131;176;134;45
122;168;134;46
126;172;134;46
126;172;122;46
122;168;126;46
122;168;126;46
122;168;122;46
122;168;121;46
130;176;126;46
126;172;122;46
122;168;122;46
122;168;126;46
126;172;126;46
126;172;126;46
126;172;126;46
122;168;126;46
126;172;126;46
126;172;122;46
126;172;122;46
122;168;122;46
122;168;126;46
126;172;126;46
122;168;131;46
126;172;130;46
126;172;126;46
122;168;126;46
126;172;126;46
122;168;122;46
122;168;126;46
122;168;122;46
126;172;122;46
126;172;126;46
126;172;121;46
122;168;126;46
122;168;122;46
126;172;122;46
126;172;121;46
122;168;126;46
126;172;121;46
122;168;126;46
126;172;130;46
126;172;126;46
126;172;126;46
122;168;126;46
143;189;135;46
122;168;126;46
126;172;126;46
126;172;126;46
126;172;126;46
122;168;121;46
122;168;135;46
126;172;122;46
126;172;126;46
126;172;126;46
126;172;121;46
122;168;122;46
126;172;135;46
122;168;126;46
135;181;134;46
126;172;134;46
122;168;122;46
122;168;126;46
126;172;126;46
126;172;122;46
122;168;126;46
126;172;126;46
126;172;134;46
122;168;122;46
122;168;126;46
122;168;122;46
126;172;122;46
126;172;122;46
126;172;126;46
122;168;126;46
122;168;122;46
126;173;126;47
121;168;122;47
121;168;122;47
126;173;122;47
126;173;122;47
126;173;126;47
121;168;122;47
126;173;126;47
126;173;130;47
126;173;126;47
121;168;126;47
121;168;135;47
126;173;122;47
126;173;134;47
121;168;134;47
126;173;121;47
126;173;126;47
131;180;122;49
126;176;122;50
126;176;139;50
126;176;130;50
126;176;134;50
126;176;126;50
122;172;126;50
126;176;126;50
122;172;134;50
126;176;130;50
126;176;130;50
122;172;126;50
130;180;122;50
126;176;126;50
122;172;126;50
147;197;126;50
126;176;130;50
122;172;126;50
126;176;126;50
126;176;126;50
122;172;130;50
126;176;126;50
126;176;126;50
122;172;122;50
122;172;122;50
126;176;126;50
122;172;126;50
126;176;126;50
122;172;131;50
126;176;126;50
126;176;122;50
122;172;126;50
126;176;126;50
122;172;126;50
126;176;126;50
122;172;121;50
122;172;122;50
134;184;126;50
122;172;122;50
126;176;139;50
126;176;126;50
122;172;126;50
122;172;139;50
126;176;121;50
126;176;126;50
122;172;121;50
126;176;126;50
122;172;130;50
126;176;121;50
122;172;134;50
126;176;126;50
126;176;122;50
122;172;126;50
122;172;185;50
122;172;126;50
122;172;126;50
126;176;121;50
122;173;126;51
126;177;122;51
126;177;134;51
126;177;126;51
126;177;126;51
134;185;126;51
121;172;126;51
126;177;122;51
126;177;143;51
126;177;122;51
126;177;122;51
121;172;122;51
121;172;122;51
126;177;126;51
126;177;130;51
126;177;122;51
126;177;126;51
126;177;122;51
134;185;126;51
126;177;134;51
126;177;126;51
122;173;130;51
126;177;134;51
126;177;126;51
126;177;122;51
121;172;126;51
126;177;130;51
126;177;126;51
126;177;126;51
121;172;126;51
121;172;139;51
121;173;122;52
121;173;126;52
122;176;126;54
126;180;121;54
122;176;130;54
139;193;172;54
126;180;126;54
122;176;177;54
122;176;126;54
122;176;130;54
122;176;126;54
122;176;126;54
126;180;138;54
126;180;126;54
122;176;121;54
126;180;143;54
122;176;134;54
122;176;122;54
126;180;126;54
122;176;130;54
126;180;122;54
122;176;130;54
126;180;126;54
126;180;126;54
122;176;139;54
122;176;121;54
126;181;126;55
121;176;135;55
126;181;126;55
126;181;126;55
126;181;126;55
126;181;126;55
126;181;126;55
122;177;122;55
122;177;122;55
126;181;122;55
122;177;126;55
126;181;130;55
122;177;126;55
126;181;126;55
130;185;126;55
126;181;121;55
122;177;122;55
122;177;126;55
126;181;122;55
126;181;130;55
121;176;126;55
126;181;130;55
126;181;130;55
126;181;122;55
121;177;122;56
122;180;122;58
122;180;121;58
126;184;121;58
126;184;126;58
126;184;139;58
126;184;122;58
122;180;122;58
126;184;130;58
126;184;130;58
122;180;126;58
126;184;135;58
122;180;126;58
122;180;130;58
126;185;122;59
126;185;122;59
134;193;126;59
126;185;135;59
126;185;122;59
126;185;126;59
122;181;126;59
126;185;122;59
126;185;130;59
126;185;122;59
126;185;126;59
126;185;126;59
126;185;130;59
122;181;126;59
126;185;126;59
126;185;126;59
122;181;122;59
126;185;126;59
126;185;126;59
126;185;130;59
126;185;126;59
121;181;130;60
126;188;130;62
122;184;122;62
126;188;130;62
122;184;122;62
126;188;130;62
122;184;130;62
126;189;126;63
121;184;126;63
126;189;134;63
126;189;126;63
143;206;122;63
126;189;126;63
126;189;126;63
126;189;168;63
126;189;126;63
122;185;139;63
126;189;126;63
122;185;130;63
122;185;121;63
126;189;135;63
126;189;130;63
122;185;122;63
122;185;139;63
122;185;135;63
126;189;121;63
122;185;126;63
126;189;135;63
126;189;126;63
126;189;130;63
126;189;135;63
126;190;134;64
121;185;126;64
121;185;130;64
126;190;126;64
126;190;122;64
126;190;126;64
126;190;126;64
126;190;126;64
126;190;126;64
122;188;126;66
122;189;122;67
122;189;121;67
126;193;122;67
122;189;121;67
126;193;126;67
122;189;126;67
126;193;126;67
126;193;130;67
126;193;122;67
126;193;126;67
126;193;130;67
122;189;126;67
126;193;138;67
126;193;126;67
126;193;126;67
126;193;139;67
126;193;121;67
122;189;122;67
122;189;122;67
122;189;126;67
122;189;121;67
121;188;121;67
126;194;126;68
130;198;134;68
126;194;126;68
126;194;126;68
126;194;122;68
122;190;126;68
122;190;126;68
121;190;130;69
122;193;130;71
122;193;126;71
126;197;130;71
131;202;143;71
126;197;126;71
121;193;126;72
121;193;126;72
126;198;126;72
121;193;168;72
121;194;126;73
121;194;126;73
126;201;126;75
126;201;143;75
122;197;122;75
122;197;126;75
122;198;134;76
126;202;122;76
126;206;130;80
126;206;126;80
122;202;126;80
126;210;126;84
126;210;126;84
122;206;134;84
122;206;126;84
122;206;122;84
122;210;122;88
126;215;126;89
126;215;126;89
122;218;126;96
126;223;122;97
126;223;122;97
126;223;121;97
126;223;126;97
122;222;126;100
131;231;122;100
131;231;121;100
122;223;130;101
126;227;126;101
122;223;126;101
122;226;126;104
122;227;122;105
126;231;130;105
122;227;126;105
126;231;122;105
126;231;130;105
134;240;126;106
126;232;134;106
126;235;122;109
122;232;126;110
122;235;122;113
126;240;126;114
126;240;122;114
122;236;130;114
122;236;122;114
122;239;130;117
126;243;122;117
122;239;126;117
126;244;126;118
122;240;122;118
130;248;126;118
126;244;122;118
139;260;139;121
122;243;121;121
126;248;126;122
122;244;126;122
121;247;122;126
126;252;122;126
122;248;126;126
126;252;172;126
126;252;122;126
126;252;122;126
126;252;122;126
131;260;126;129
126;256;122;130
122;252;126;130
122;252;122;130
126;256;122;130
126;256;122;130
126;256;126;130
126;256;126;130
126;257;126;131
126;257;126;131
126;260;126;134
126;261;122;135
126;264;122;138
126;264;138;138
126;264;126;138
122;260;121;138
122;260;122;138
126;265;143;139
122;261;122;139
122;261;121;139
126;269;122;143
130;273;126;143
126;269;139;143
126;269;126;143
126;269;126;143
126;269;122;143
126;269;126;143
126;269;126;143
126;273;130;147
122;269;126;147
126;273;126;147
122;269;126;147
130;277;126;147
126;274;122;148
121;269;121;148
126;277;131;151
126;277;126;151
126;277;126;151
126;277;122;151
122;273;139;151
131;282;122;151
122;273;126;151
126;278;126;152
126;282;122;156
126;282;131;156
126;286;126;160
126;290;126;164
126;294;139;168
121;290;122;169
126;298;122;172
126;298;126;172
126;303;126;177
122;299;126;177
121;310;122;189
122;311;122;189
126;320;130;194
126;327;121;201
134;345;126;211
126;344;126;218
126;357;126;231
122;361;122;239
126;369;122;243
126;378;126;252
176;428;126;252
121;374;135;253
126;395;126;269
139;412;121;273
126;408;122;282
135;424;126;289
126;420;126;294
122;420;121;298
126;425;122;299
126;428;122;302
122;433;126;311
126;445;126;319
121;462;126;341
126;487;126;361
126;488;126;362
126;491;126;365
122;496;126;374
126;504;126;378
126;508;126;382
126;571;130;445
126;571;121;445
126;608;122;482
